,left,right,label,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy,pen_pressurej,letter_spacingj,sizej,dimensionj,is_lowercasej,is_continuousj,slantnessj,tiltj,entry_stroke_aj,staff_of_aj,formation_nj,staff_of_dj,exit_stroke_dj,word_formationj,constancyj
791,1085c_num4.png,1085b_num3.png,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,3,2,2,2,2,1,2,1,2,2,2,1,1,2
792,1085c_num4.png,1085a_num1.png,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,3,2,2,2,2,1,1,1,2,2,1,1,2,2
793,0911aa_num1.png,0911c_num3.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
794,0911aa_num1.png,0911b_num5.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,3,2,1
795,0911aa_num1.png,0911a_num3.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,3,1,1
796,0911aa_num1.png,0911b_num4.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2
797,1029b_num3.png,1029b_num6.png,1,2,1,2,2,2,2,1,1,1,3,2,3,4,2,2,1,1,2,2,2,2,1,1,1,2,2,3,4,2,2
798,1029b_num3.png,1029b_num4.png,1,2,1,2,2,2,2,1,1,1,3,2,3,4,2,2,1,1,2,2,2,2,1,1,1,2,2,3,4,2,2
799,1029b_num3.png,1029c_num6.png,1,2,1,2,2,2,2,1,1,1,3,2,3,4,2,2,1,2,3,2,2,2,1,1,1,2,2,3,3,2,2
800,1015b_num1.png,1015c_num2.png,1,2,1,2,2,2,2,2,2,1,2,2,3,2,2,2,1,2,3,2,2,2,3,2,1,2,2,3,2,1,2
801,1120c_num5.png,1120c_num4.png,1,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
802,1120c_num5.png,1120c_num1.png,1,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2,2,2,3,3,2,2,1,1,1,2,2,2,3,2,2
803,1120c_num5.png,1120a_num2.png,1,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2,2,3,2,3,2,1,1,1,1,2,2,3,2,1,1
804,1120c_num5.png,1120b_num2.png,1,2,2,3,3,2,2,2,1,1,2,2,3,2,2,2,1,2,3,2,2,2,2,1,1,2,2,3,2,2,2
805,0675a_num2.png,0675b_num1.png,1,1,2,3,3,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,2,1,1,2,1,2,2,2,1,1,2
806,0675a_num2.png,0675c_num2.png,1,1,2,3,3,2,1,1,2,1,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,2,2,1,1,1,1
807,0675a_num2.png,0675b_num3.png,1,1,2,3,3,2,1,1,2,1,2,2,2,1,2,2,2,2,3,3,2,1,1,2,1,2,2,1,1,2,2
808,0483a_num2.png,0483a_num1.png,1,2,2,2,2,2,2,1,1,2,4,2,3,2,2,2,2,1,3,2,2,2,1,1,1,4,2,3,3,2,2
809,0483a_num2.png,0483a_num3.png,1,2,2,2,2,2,2,1,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2
810,0930a_num1.png,0930b_num2.png,1,2,2,3,2,2,2,2,1,1,1,1,3,2,1,1,1,2,2,2,2,2,1,1,2,4,1,3,2,1,1
811,1252c_num2.png,1252c_num3.png,1,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1,1,2,2,3,2,2,1,1,1,2,2,3,2,1,2
812,1252c_num2.png,1252a_num3.png,1,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1,1,2,2,3,2,2,1,1,1,2,1,3,2,1,1
813,1252c_num2.png,1252b_num1.png,1,1,2,2,2,2,2,1,1,1,2,1,3,2,1,1,2,1,1,2,2,2,1,1,1,2,2,3,1,1,1
814,0683b_num6.png,0683a_num1.png,1,1,2,3,2,2,1,4,2,1,4,2,2,4,2,2,1,2,2,2,2,2,3,1,1,2,1,3,3,1,1
815,0683b_num6.png,0683c_num3.png,1,1,2,3,2,2,1,4,2,1,4,2,2,4,2,2,1,1,3,2,2,1,1,1,1,4,2,2,4,2,2
816,0683b_num6.png,0683c_num2.png,1,1,2,3,2,2,1,4,2,1,4,2,2,4,2,2,1,1,3,3,2,1,1,1,1,4,2,2,1,2,2
817,0683b_num6.png,0683b_num3.png,1,1,2,3,2,2,1,4,2,1,4,2,2,4,2,2,2,2,2,2,2,1,1,1,1,4,2,2,2,2,2
818,0905c_num3.png,0905a_num1.png,1,1,1,3,2,2,1,1,1,1,1,2,2,1,2,2,1,3,3,2,2,1,1,1,1,4,2,2,1,2,2
819,0905c_num3.png,0905c_num2.png,1,1,1,3,2,2,1,1,1,1,1,2,2,1,2,2,1,3,3,3,2,1,2,1,1,1,2,2,1,2,1
820,0441b_num1.png,0441b_num3.png,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2
821,0441b_num1.png,0441a_num1.png,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,4,1,1,4,2,2,2,2,2
822,0441b_num1.png,0441a_num5.png,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
823,0441b_num1.png,0441a_num3.png,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,2,3,2,1,2
824,0441b_num1.png,0441c_num1.png,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2
825,0780a_num2.png,0780c_num1.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2
826,0780a_num2.png,0780c_num6.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2
827,0780a_num2.png,0780b_num4.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1,4,1,1,2,2,2,1,2,2
828,0780a_num2.png,0780c_num2.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
829,0780a_num2.png,0780a_num3.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2
830,0780a_num2.png,0780a_num4.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,1,1,1,1,1,2,1,1,1,1
831,0780a_num2.png,0780c_num5.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,2
832,0780a_num2.png,0780b_num1.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
833,1073b_num2.png,1073a_num1.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,1,2,1,3,2,3,2,1,2,1,1,4,2,2,1,1,2
834,1073b_num2.png,1073c_num2.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,1,2,1,2,3,2,2,1,2,2,1,4,2,2,1,1,2
835,0151b_num3.png,0151c_num3.png,1,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2,2,3,3,2,2,1,1,1,1,2,2,2,1,2,2
836,1402a_num4.png,1402b_num2.png,1,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
837,1402a_num4.png,1402a_num3.png,1,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,3,2,2,1,1,1,2,2,3,2,2,2
838,1402a_num4.png,1402c_num4.png,1,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,1,1,2,2,2,2,4,1,1,2,2,2,2,1,2
839,1050c_num1.png,1050b_num1.png,1,2,2,3,2,2,1,1,1,1,4,2,2,2,2,2,2,2,3,3,2,1,1,2,1,2,2,2,1,1,1
840,1050c_num1.png,1050a_num5.png,1,2,2,3,2,2,1,1,1,1,4,2,2,2,2,2,1,2,3,2,2,1,1,1,1,2,2,2,1,2,1
841,1050c_num1.png,1050b_num5.png,1,2,2,3,2,2,1,1,1,1,4,2,2,2,2,2,2,1,3,3,2,2,1,1,1,2,2,2,1,2,2
842,1045a_num6.png,1045a_num5.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2
843,1045a_num6.png,1045b_num5.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,3,2,2,1,2,1,1,2,2,2,1,2,2
844,1045a_num6.png,1045c_num3.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2
845,1045a_num6.png,1045a_num1.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2
846,0375c_num2.png,0375c_num1.png,1,2,1,2,2,2,2,3,1,1,2,2,3,4,2,2,1,2,2,3,2,2,2,1,1,2,2,3,2,1,2
847,0165a_num3.png,0165cc_num1.png,1,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2,2,1,2,1,2,2,2,1,1,2,1,3,4,1,1
848,0165a_num3.png,0165c_num3.png,1,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2,1,2
849,0165a_num3.png,0165a_num1.png,1,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2,2,1,2,2,2,2,2,1,1,4,2,2,2,1,1
850,0165a_num3.png,0165bb_num1.png,1,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2,2,2,3,2,2,2,1,1,1,2,1,2,3,2,1
851,0165a_num3.png,0165b_num1.png,1,2,1,2,2,2,2,3,2,1,4,2,3,1,2,2,2,2,3,2,2,2,1,2,1,4,1,2,2,1,2
852,1166b_num5.png,1166c_num6.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,3,3,3,2,1,4,1,1,4,2,2,1,1,2
853,1166b_num5.png,1166a_num4.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,2,3,2,2,1,1,1,1,2,2,2,1,1,2
854,1166b_num5.png,1166c_num1.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,2,3,2,2,1,1,1,1,2,2,2,1,2,2
855,1166b_num5.png,1166a_num2.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2
856,1166b_num5.png,1166c_num4.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2
857,1166b_num5.png,1166c_num5.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,3,3,2,2,1,1,1,1,2,2,2,1,2,2
858,1166b_num5.png,1166b_num1.png,1,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2,1,3,2,2,2,1,2,1,1,4,2,2,1,2,2
859,0843a_num2.png,0843b_num2.png,1,1,2,3,3,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,2,2,2,2,2,2
860,0699a_num2.png,0699b_num1.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,4,2,1,2,1,2
861,0699a_num2.png,0699c_num4.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2
862,0699a_num2.png,0699b_num6.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,3,3,2,2,1,1,2,1,2,2,2,2,2,2
863,0699a_num2.png,0699a_num4.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,3,2,2,2,1,1,1,1,2,2,2,4,2,1
864,1215b_num1.png,1215c_num5.png,1,1,2,3,3,2,1,2,2,1,2,2,1,1,1,1,1,2,3,3,2,1,1,1,1,1,2,1,1,1,2
865,1215b_num1.png,1215b_num5.png,1,1,2,3,3,2,1,2,2,1,2,2,1,1,1,1,1,3,3,3,2,1,1,1,1,4,2,2,1,1,2
866,0777a_num5.png,0777a_num2.png,1,1,1,2,1,2,2,2,1,1,4,1,2,2,1,1,1,1,2,2,2,2,2,2,1,4,2,2,2,1,2
867,0777a_num5.png,0777c_num2.png,1,1,1,2,1,2,2,2,1,1,4,1,2,2,1,1,1,2,2,2,2,2,2,1,1,4,2,2,2,1,2
868,0777a_num5.png,0777a_num3.png,1,1,1,2,1,2,2,2,1,1,4,1,2,2,1,1,1,2,2,2,2,2,2,2,1,4,2,2,2,2,2
869,0777a_num5.png,0777c_num1.png,1,1,1,2,1,2,2,2,1,1,4,1,2,2,1,1,1,2,2,1,2,2,1,1,1,4,2,2,2,2,2
870,0245b_num1.png,0245c_num2.png,1,2,2,2,3,2,1,4,1,1,2,2,2,1,1,2,2,2,2,3,2,1,4,1,1,4,2,2,2,1,2
871,0902c_num4.png,0902b_num2.png,1,1,2,3,3,2,1,2,2,1,2,2,3,2,1,2,1,1,2,2,2,1,2,1,1,4,2,3,2,1,2
872,0902c_num4.png,0902a_num3.png,1,1,2,3,3,2,1,2,2,1,2,2,3,2,1,2,1,2,1,2,2,2,1,1,1,1,2,3,2,1,2
873,0902c_num4.png,0902c_num2.png,1,1,2,3,3,2,1,2,2,1,2,2,3,2,1,2,2,1,2,2,2,1,2,1,1,2,2,3,2,2,2
874,0876c_num4.png,0876c_num1.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2,2,2,3,2,2,1,4,2,1,2,2,2,1,2,2
875,0876c_num4.png,0876a_num1.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
876,0876c_num4.png,0876a_num3.png,1,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2,1,3,3,2,2,1,1,1,1,2,2,2,1,2,2
877,0005a_num2.png,0005b_num5.png,1,2,2,2,3,2,1,1,1,1,2,2,3,3,2,2,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
878,0005a_num2.png,0005c_num5.png,1,2,2,2,3,2,1,1,1,1,2,2,3,3,2,2,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2
879,0778b_num1.png,0778a_num4.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2
880,0778b_num1.png,0778b_num5.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,3,2,2,2,1,1,2,1,4,2,2,1,2,2
881,0778b_num1.png,0778b_num2.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,3,2,2,2,1,2,1,1,4,2,2,2,2,2
882,0778b_num1.png,0778b_num4.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,2,2,2,2,1,2,2,1,4,2,2,1,1,2
883,0778b_num1.png,0778a_num5.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,1,2,3,2,1,1,1,1,4,2,2,1,2,2
884,0778b_num1.png,0778c_num1.png,1,2,3,2,2,2,1,2,2,1,4,2,2,1,2,2,1,2,3,3,2,1,1,1,1,4,2,2,1,2,2
885,0505a_num1.png,0505c_num3.png,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
886,0505a_num1.png,0505cc_num2.png,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,3,2,2,1,1,1,1,2,2,2,1,2,2
887,0505a_num1.png,0505b_num2.png,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,3,3,3,2,1,1,1,1,2,2,2,2,2,2
888,0505a_num1.png,0505bb_num2.png,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,2,2,2,1,1,1
889,0505a_num1.png,0505c_num2.png,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,1,1,2,1,2,2,2,1,2,2
890,0467a_num5.png,0467c_num2.png,1,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2
891,0467a_num5.png,0467c_num1.png,1,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2,2,2,3,3,2,1,1,1,1,2,2,1,1,2,2
892,0467a_num5.png,0467a_num4.png,1,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2,2,3,3,3,2,1,1,1,1,4,2,1,1,1,2
893,0030b_num3.png,0030b_num4.png,1,1,1,2,2,2,2,3,1,1,4,2,2,4,2,2,1,2,3,3,2,2,1,1,1,3,2,2,4,2,2
894,0030b_num3.png,0030a_num1.png,1,1,1,2,2,2,2,3,1,1,4,2,2,4,2,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1
895,0778a_num4.png,0778b_num5.png,1,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2,1,3,2,2,2,1,1,2,1,4,2,2,1,2,2
896,0778a_num4.png,0778b_num2.png,1,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2,1,3,2,2,2,1,2,1,1,4,2,2,2,2,2
897,0778a_num4.png,0778b_num4.png,1,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,2,2,1,1,2
898,0778a_num4.png,0778a_num5.png,1,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2,1,1,2,3,2,1,1,1,1,4,2,2,1,2,2
899,0778a_num4.png,0778c_num1.png,1,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2,1,2,3,3,2,1,1,1,1,4,2,2,1,2,2
900,0232a_num1.png,0232cc_num1.png,1,1,1,2,1,2,2,2,1,1,2,2,3,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2
901,0780c_num1.png,0780c_num6.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2
902,0780c_num1.png,0780b_num4.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,2,1,3,3,2,1,4,1,1,2,2,2,1,2,2
903,0780c_num1.png,0780c_num2.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2
904,0780c_num1.png,0780a_num3.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2
905,0780c_num1.png,0780a_num4.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,2,2,3,3,2,1,1,1,1,1,2,1,1,1,1
906,0780c_num1.png,0780c_num5.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,2,2,3,3,2,1,1,1,1,2,2,1,1,1,2
907,0780c_num1.png,0780b_num1.png,1,2,1,3,2,2,1,1,1,1,4,2,2,2,1,2,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
908,0701c_num3.png,0701b_num5.png,1,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2,1,3,2,2,2,2,2,1,1,2,2,3,3,2,2
909,0701c_num3.png,0701b_num6.png,1,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2,1,2,2,2,2,2,2,1,1,2,2,3,4,1,2
910,1379c_num1.png,1379c_num3.png,1,1,1,3,3,2,2,1,1,1,4,2,2,4,2,2,1,2,3,2,2,2,1,1,1,3,2,2,4,2,1
911,0124b_num3.png,0124a_num2.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,1,3,2,2,1,1,1,1,1,2,2,1,1,2
912,0124b_num3.png,0124a_num5.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1
913,0124b_num3.png,0124b_num7.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,2,3,3,2,1,1,1,1,1,2,2,1,2,2
914,0124b_num3.png,0124a_num4.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,2,2,3,2,1,1,2,1,1,2,2,2,2,2
915,0124b_num3.png,0124b_num6.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,4,2,1,1,1,2
916,0124b_num3.png,0124c_num4.png,1,1,1,3,3,2,1,4,1,1,1,2,2,1,1,2,1,3,3,2,2,1,1,2,1,1,2,1,1,2,2
917,0352a_num3.png,0352a_num1.png,1,1,1,2,2,2,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,2,2,1,1,1,2,3,2,1,2
918,0248b_num5.png,0248b_num4.png,1,2,1,2,2,2,2,1,1,1,1,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,2,3,4,2,2
919,0507c_num2.png,0507b_num1.png,1,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1,2,2,2,3,2,2,1,1,1,2,2,3,1,2,2
920,0507c_num2.png,0507c_num3.png,1,1,2,2,2,2,2,2,1,1,2,2,3,3,1,1,1,2,2,2,2,2,3,1,1,2,2,3,4,1,2
921,0636a_num2.png,0636c_num1.png,1,1,1,2,2,2,2,4,1,2,3,1,3,4,1,2,1,1,2,2,2,2,4,1,1,1,2,2,2,1,2
922,1560a_num2.png,1560a_num1.png,1,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,1,2,1,1,2,2,1,1,2,2
923,1560a_num2.png,1560b_num3.png,1,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,1,1,1,1,4,2,2,2,2,2
924,1560a_num2.png,1560b_num1.png,1,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
925,1104c_num5.png,1104b_num2.png,1,1,3,2,3,2,1,1,1,1,1,1,1,2,1,1,2,2,3,2,2,1,1,1,1,2,2,2,2,1,2
926,1104c_num5.png,1104c_num6.png,1,1,3,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,4,1,2,2,1,1
927,1104c_num5.png,1104c_num4.png,1,1,3,2,3,2,1,1,1,1,1,1,1,2,1,1,1,3,3,2,2,1,2,1,1,4,2,2,2,2,2
928,0325b_num4.png,0325c_num1.png,1,1,2,3,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
929,1136b_num1.png,1136a_num3.png,1,1,2,2,1,2,1,4,1,1,3,1,2,1,1,2,2,3,2,2,2,1,1,1,1,2,2,2,1,2,2
930,1037a_num2.png,1037b_num3.png,1,2,2,2,2,2,2,3,1,1,2,2,2,4,2,2,1,1,2,2,2,2,3,2,1,2,2,2,3,2,2
931,1387b_num3.png,1387c_num3.png,1,2,1,3,2,2,1,1,1,1,3,2,2,1,1,2,2,1,3,3,2,1,1,1,1,4,2,2,1,2,2
932,1387b_num3.png,1387a_num6.png,1,2,1,3,2,2,1,1,1,1,3,2,2,1,1,2,1,3,3,2,2,1,1,1,1,2,2,2,1,2,2
933,1387b_num3.png,1387a_num1.png,1,2,1,3,2,2,1,1,1,1,3,2,2,1,1,2,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
934,0989a_num1.png,0989a_num3.png,1,1,3,3,2,2,1,1,1,1,4,2,1,1,1,1,1,3,3,2,2,1,1,1,1,4,2,2,1,1,2
935,0989a_num1.png,0989b_num3.png,1,1,3,3,2,2,1,1,1,1,4,2,1,1,1,1,1,3,3,3,2,1,1,1,1,4,2,2,1,1,1
936,1302bb_num1.png,1302c_num1.png,1,2,2,2,2,2,1,2,1,1,2,1,3,2,1,1,2,2,2,2,2,1,2,2,1,2,2,3,1,1,2
937,0122c_num1.png,0122a_num7.png,1,1,2,3,3,2,2,1,1,1,2,2,3,2,2,2,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2
938,0122c_num1.png,0122b_num3.png,1,1,2,3,3,2,2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,4,2,3,2,2,2
939,0705b_num5.png,0705c_num2.png,1,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,3,1,2
940,0705b_num5.png,0705a_num1.png,1,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2,1,3,2,2,2,2,1,1,1,2,2,3,3,2,2
941,0705b_num5.png,0705b_num6.png,1,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2,1,3,3,2,2,2,1,1,1,3,2,2,3,2,2
942,0705b_num5.png,0705a_num3.png,1,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2,1,3,2,2,2,2,2,1,1,3,2,3,4,1,2
943,0705b_num5.png,0705a_num5.png,1,1,3,3,2,2,2,1,1,1,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,2,2,3,4,2,2
944,0685a_num3.png,0685c_num2.png,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,3,2,2,2,2,1,1,2,1,3,2,1,1
945,1002a_num1.png,1002b_num3.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2
946,1043a_num4.png,1043a_num5.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,4,2,2,1,1,2
947,1043a_num4.png,1043c_num5.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,3,2,2,2,2,1,1,1,2,2,1,1,1,1
948,1043a_num4.png,1043c_num1.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
949,1043a_num4.png,1043b_num5.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,2,1,2,2
950,1043a_num4.png,1043a_num6.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,4,2,2,1,2,2
951,1043a_num4.png,1043a_num3.png,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,3,2,2,2,4,1,1,2,2,2,1,2,2
952,1045a_num5.png,1045b_num5.png,1,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2,1,2,3,2,2,1,2,1,1,2,2,2,1,2,2
953,1045a_num5.png,1045c_num3.png,1,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2,1,1,3,3,2,1,1,1,1,2,2,2,1,1,2
954,1045a_num5.png,1045a_num1.png,1,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2,2,1,3,3,2,1,1,1,1,2,2,2,1,2,2
955,0777a_num2.png,0777c_num2.png,1,1,1,2,2,2,2,2,2,1,4,2,2,2,1,2,1,2,2,2,2,2,2,1,1,4,2,2,2,1,2
956,0777a_num2.png,0777a_num3.png,1,1,1,2,2,2,2,2,2,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,4,2,2,2,2,2
957,0777a_num2.png,0777c_num1.png,1,1,1,2,2,2,2,2,2,1,4,2,2,2,1,2,1,2,2,1,2,2,1,1,1,4,2,2,2,2,2
958,0899b_num1.png,0899b_num3.png,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,4,1,1
